split,interval,strategy,cum_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,kelly_criterion
2024-06-01 (80/20),1d,long_short,-0.29889746449727994,-0.23688680102556647,0.22726485440762953,-1.042338031734017,-1.436270042982188,-0.4352697445390381,-0.5442298804306642,-0.10820850975962071
2024-06-01 (80/20),1d,trend_following,-0.09136287687129474,-0.07034576886794752,0.1020959840726384,-0.689016022588102,-0.48145538251785774,-0.11789950709888326,-0.5966587189287226,-0.12393985358138027
2024-10-01,1min,buy_and_hold,0.39918539791175656,0.009866131647732646,0.09114243121856279,0.10824959918035663,0.14108284939063803,-0.4692605135672211,0.021024849443931175,0.002536618734278351
2024-10-01,1min,long_only,0.2337748421961625,0.00615930156479938,0.08442915696605617,0.07295230446604672,0.0923644548872225,-0.4182364901757969,0.014726839263141405,0.0019669773095155607
2024-10-01,1min,mean_reversion,0.3304863900879167,0.008381146997170186,0.0770948334976286,0.1087121745639153,0.13028698861615867,-0.3516935633058609,0.023830822828796755,0.002703479179036572
2024-10-01,1min,long_short,0.07857292980954034,0.0022133023702419763,0.08103467416322795,0.027313028565817722,0.0336999739660079,-0.4004975577144601,0.0055263816909964245,0.001206707821528985
2024-10-01,1min,trend_following,0.32184962225591107,0.008189212282885494,0.04779874620756456,0.1713269265960261,0.19026264342111557,-0.14467538493371537,0.05660404696097731,0.003926652893320948
2024-10-01,10min,buy_and_hold,0.39301116889193,0.10173060955442725,0.28931055098286057,0.3516311769785887,0.4627676012244098,-0.46636827448151036,0.2181336405601931,0.007908459649016875
2024-10-01,10min,long_only,0.8403749046137241,0.19516395544690002,0.22584613293191555,0.8641456593181293,1.0214848108452061,-0.289854103879851,0.6733178962606597,0.01689440740669418
2024-10-01,10min,mean_reversion,0.2490015694522154,0.06714559061820546,0.2461648323782153,0.2727667878856103,0.33633667012187096,-0.3435901563741669,0.19542349910945778,0.006975297611444553
2024-10-01,10min,long_short,1.3315783022098442,0.2807302790501376,0.2264240886178193,1.2398428133853796,1.4760208482977175,-0.26021058513619727,1.0788580291735637,0.022227395426739627
2024-10-01,10min,trend_following,0.26368358213716947,0.07079691937257326,0.11048209489944141,0.6407999362884204,0.6256218529768449,-0.1557707629876908,0.454494271034467,0.014780608376092741
2024-10-01,1h,buy_and_hold,0.38221689219334,0.7639516832755677,0.7043833433751958,1.0845680700155942,1.3566357394114483,-0.4639555632686381,1.6466052867076555,0.019344594751060207
2024-10-01,1h,long_only,0.5192242880893498,1.0818830291086448,0.4640897304659092,2.331193642278014,2.541836559353445,-0.19264618300939731,5.615906903568758,0.036839538898425395
2024-10-01,1h,mean_reversion,0.3886459196932823,0.7783627932789767,0.5516040338768776,1.411089740965733,1.7249601128955763,-0.2583909109485609,3.012345869371268,0.022707936745028245
2024-10-01,1h,long_short,0.4595222498027056,0.9405620030648043,0.5137442977509691,1.8307979420546865,2.3148074064443565,-0.22695231396241636,4.144315546483314,0.027317504470506848
2024-10-01,1h,trend_following,0.12896776981437874,0.23700644431853712,0.23837141107177934,0.9942737816288246,0.8684810764531273,-0.1657722570274172,1.429711150517414,0.025291065176010208
2024-10-01,1d,buy_and_hold,0.4656945862248367,0.5856434583305223,0.5396300966878177,1.0852683383027169,1.4784291351337329,-0.42616440300309827,1.374219559877845,0.09555553416907275
2024-10-01,1d,long_only,0.1147081864796462,0.13989332548343314,0.3228329340452764,0.43333040322278116,0.5879437446031399,-0.27939882348333084,0.5006940392208892,0.055991094867996194
2024-10-01,1d,mean_reversion,-0.359143512892928,-0.41520529137345275,0.45032750154495343,-0.922007405608128,-1.1393579499407542,-0.5069976853861824,-0.8189490866357487,-0.11110485487424882
2024-10-01,1d,long_short,-0.13497167221493767,-0.16039532613247354,0.2785713530673343,-0.575778249868011,-0.9034430959294293,-0.2918271755726808,-0.5496243652350546,-0.04379160358182416
2024-10-01,1d,trend_following,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,1min,buy_and_hold,-0.14580880161808696,-0.008222021079767328,0.09596231201479492,-0.08567968931907043,-0.11082714981892423,-0.469260513567226,-0.017521229342876397,-0.0006420610002730864
2025-01-01,1min,long_only,-0.10824037417257726,-0.005983271570181525,0.08627764180504438,-0.06934903927603295,-0.08654980320253107,-0.3975404591747058,-0.015050723598304434,-0.0004631634691515396
2025-01-01,1min,mean_reversion,0.2110334599782735,0.010080991147866092,0.08167135500510343,0.12343362182782637,0.1442074575008026,-0.2841950659328269,0.035472083636557086,0.003118859535799934
2025-01-01,1min,long_short,-0.07338409624561104,-0.003984680937170415,0.08117887759346229,-0.04908519377571833,-0.05884769895619288,-0.32163156143126276,-0.01238896120591697,-0.00015981438182011143
2025-01-01,1min,trend_following,0.06841258106400394,0.00347258996464217,0.04748470209309352,0.07313070971434493,0.08057876659866425,-0.15122180069834673,0.022963553856690286,0.002015438784955914
2025-01-01,10min,buy_and_hold,-0.14915286354432322,-0.08112979141693766,0.3038486309838085,-0.2670072633016435,-0.3538641018008496,-0.4663682744815138,-0.17396078561976352,-0.0021433097151082325
2025-01-01,10min,long_only,0.09068856174636997,0.04652297686255791,0.23942622961087154,0.19431027643950943,0.22818027390892354,-0.27402125761034135,0.1697787144992731,0.00605576430519239
2025-01-01,10min,mean_reversion,-0.13650147166654736,-0.07399794712221164,0.2632410668709368,-0.28110335519378415,-0.3398844511420178,-0.3435901563741686,-0.21536690079569132,-0.002998816752842859
2025-01-01,10min,long_short,0.3474154759815369,0.16905977267040817,0.24826679903645701,0.6809600531627364,0.7936131191830168,-0.200062976165228,0.8450327787325581,0.014541468300427685
2025-01-01,10min,trend_following,-0.0394307995227664,-0.020852777986843374,0.10774187638069282,-0.19354385395296642,-0.18261994442001972,-0.17964334433724014,-0.11607876742539905,-0.003330586637953936
2025-01-01,1h,buy_and_hold,-0.15746969736398253,-0.41630367544021274,0.7449637405497425,-0.5588240779786187,-0.7032849209100296,-0.4639555632686374,-0.8972921296757175,-0.005949781094928386
2025-01-01,1h,long_only,0.0983098888974634,0.34263862178589677,0.5668083565288445,0.6045052403324264,0.6933310416020302,-0.2090000348113912,1.6394189699303428,0.01613775131656675
2025-01-01,1h,mean_reversion,0.46943821051870516,2.351164219290231,0.5875120365904556,4.001899659681674,4.877789417916244,-0.20636776858570477,11.393078654692097,0.04068289048361007
2025-01-01,1h,long_short,0.4380837468840455,2.1315818901375363,0.5616731786248399,3.7950572882193656,4.84496096487029,-0.1413403863331619,15.08119473448344,0.04135188943213858
2025-01-01,1h,trend_following,-0.06712825536314149,-0.19614187276690975,0.2508944559558578,-0.7817704541124608,-0.6051262051704258,-0.17289235278960569,-1.1344739637246803,-0.02023958841867557
2025-01-01,1d,buy_and_hold,-0.17157582674242444,-0.33330219070719447,0.5980423934900523,-0.5573220131805565,-0.7508140573636639,-0.42616440300309844,-0.7820976795773606,-0.034705084422562704
2025-01-01,1d,long_only,-0.10665562492393987,-0.2156637964682402,0.42307628298164507,-0.5097515628820929,-0.6610728724828907,-0.2358993639638809,-0.9142194910761225,-0.051112225949647816
2025-01-01,1d,mean_reversion,-0.0801724013184899,-0.1647254540795161,0.5168618179445058,-0.31870308148241333,-0.3766400857150524,-0.3094589889256498,-0.5323014033342325,-0.010769031494892667
2025-01-01,1d,long_short,0.053841274913090986,0.11957781986851734,0.38193522165044863,0.3130840338625703,0.49334304459635825,-0.1517734934173177,0.7878702478022638,0.05552109967236457
2025-01-01,1d,trend_following,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
